Test ID,Phase,E Link,Bit Errors
264,10,14,0
264,10,15,0
264,10,16,0
264,10,17,0
264,10,18,246145598
264,10,19,0
264,10,20,12156033
264,11,0,149913
264,11,1,0
264,11,2,0
264,11,3,0
264,11,4,0
264,11,5,0
264,11,6,6898932
264,11,7,0
264,11,8,0
264,11,9,0
264,11,10,0
264,11,11,243424252
264,11,12,0
264,11,13,391797392
264,11,14,0
264,11,15,0
264,11,16,0
264,11,17,0
264,11,18,381322176
264,11,19,0
264,11,20,0
264,12,0,0
264,12,1,0
264,12,2,0
264,12,3,0
264,12,4,0
264,12,5,138040670
264,12,6,0
264,12,7,0
264,12,8,103378423
264,12,9,0
264,12,10,7865772
264,12,11,0
264,12,12,0
264,12,13,0
264,12,14,0
264,12,15,0
264,12,16,0
264,12,17,0
264,12,18,0
264,12,19,0
264,12,20,0
264,13,0,0
264,13,1,0
264,13,2,0
264,13,3,0
264,13,4,0
264,13,5,550470714
264,13,6,0
264,13,7,0
264,13,8,352036855
264,13,9,0
264,13,10,574285074
264,13,11,0
264,13,12,0
264,13,13,0
264,13,14,0
264,13,15,0
264,13,16,0
264,13,17,0
264,13,18,0
264,13,19,0
264,13,20,0
264,14,0,0
264,14,1,0
264,14,2,0
264,14,3,298749581
264,14,4,123904
264,14,5,216
264,14,6,0
264,14,7,556259426
264,14,8,0
264,14,9,388207942
264,14,10,0
264,14,11,0
264,14,12,6
264,14,13,0
264,14,14,571273460
264,14,15,432162974
264,14,16,223003197
264,14,17,0
264,14,18,0
264,14,19,366
264,14,20,0
264,15,0,1278984864
264,15,1,1278984864
264,15,2,1278984864
264,15,3,1278984864
264,15,4,1278984864
264,15,5,1278984864
264,15,6,1278984864
264,15,7,1278984864
264,15,8,1278984864
264,15,9,1278984864
264,15,10,1278984864
264,15,11,1278984864
264,15,12,1278984864
264,15,13,1278984864
264,15,14,1278984864
264,15,15,1278984864
264,15,16,1278984864
264,15,17,1278984864
264,15,18,1278984864
264,15,19,1278984864
264,15,20,1278984864
275,0,0,0
275,0,1,0
275,0,2,0
275,0,3,12
275,0,4,0
275,0,5,86218906
275,0,6,0
275,0,7,0
275,0,8,0
275,0,9,0
275,0,10,0
275,0,11,152698283
275,0,12,0
275,0,13,545293433
275,0,14,396
275,0,15,384
275,0,16,353
275,0,17,888
275,0,18,191414849
275,0,19,20
275,0,20,33
275,1,0,0
275,1,1,0
275,1,2,0
275,1,3,284791837
275,1,4,19028445
275,1,5,0
275,1,6,0
275,1,7,0
275,1,8,0
275,1,9,0
275,1,10,0
275,1,11,96945608
275,1,12,0
275,1,13,13570812
275,1,14,1676
275,1,15,1758
275,1,16,1269
275,1,17,1731
275,1,18,168946652
275,1,19,330
275,1,20,497
275,2,0,0
275,2,1,156633337
275,2,2,279581766
275,2,3,187115072
275,2,4,397297303
275,2,5,0
275,2,6,0
275,2,7,0
275,2,8,19565963
275,2,9,0
275,2,10,3327
275,2,11,0
275,2,12,0
275,2,13,0
275,2,14,4378
275,2,15,4199
275,2,16,3774
275,2,17,4751
275,2,18,1240
275,2,19,1338
275,2,20,1401
275,3,0,0
275,3,1,354562228
275,3,2,187815202
275,3,3,0
275,3,4,48
275,3,5,0
275,3,6,2257648
275,3,7,103719211
275,3,8,549660020
275,3,9,17514
275,3,10,598161444
275,3,11,0
275,3,12,0
275,3,13,0
275,3,14,9899
275,3,15,8590
275,3,16,7946
275,3,17,9692
275,3,18,2482
275,3,19,2575
275,3,20,2927
275,4,0,8019283
275,4,1,0
275,4,2,0
275,4,3,0
275,4,4,0
275,4,5,0
275,4,6,580080906
275,4,7,452210004
275,4,8,192
275,4,9,519522913
275,4,10,0
275,4,11,0
275,4,12,146538294
275,4,13,0
275,4,14,596264818
275,4,15,252667276
275,4,16,25878
275,4,17,23843
275,4,18,6772
275,4,19,7806
275,4,20,8945
275,5,0,556031120
275,5,1,0
275,5,2,0
275,5,3,0
275,5,4,0
275,5,5,0
275,5,6,22797009
275,5,7,0
275,5,8,0
275,5,9,164343
275,5,10,0
275,5,11,0
275,5,12,402982615
275,5,13,0
275,5,14,51589
275,5,15,57245660
275,5,16,624868220
275,5,17,48998
275,5,18,16124
275,5,19,577422731
275,5,20,18093
275,6,0,223584
275,6,1,0
275,6,2,0
275,6,3,0
275,6,4,0
275,6,5,19047
275,6,6,0
275,6,7,0
275,6,8,0
275,6,9,0
275,6,10,0
275,6,11,0
275,6,12,0
275,6,13,0
275,6,14,117463
275,6,15,93598
275,6,16,90857
275,6,17,108007
275,6,18,41121
275,6,19,44173
275,6,20,68151
275,7,0,0
275,7,1,0
275,7,2,0
275,7,3,0
275,7,4,0
275,7,5,347758845
275,7,6,0
275,7,7,0
275,7,8,0
275,7,9,0
275,7,10,0
275,7,11,0
275,7,12,0
275,7,13,0
275,7,14,173884
275,7,15,139153
275,7,16,139008
275,7,17,442424837
275,7,18,63816
275,7,19,68801
275,7,20,560577094
275,8,0,0
275,8,1,0
275,8,2,0
275,8,3,155397
275,8,4,0
275,8,5,13167102
275,8,6,0
275,8,7,0
275,8,8,0
275,8,9,0
275,8,10,0
275,8,11,131536405
275,8,12,0
275,8,13,445081092
275,8,14,368621
275,8,15,294771
275,8,16,288104
275,8,17,339321
275,8,18,267868591
275,8,19,159816
275,8,20,160167
275,9,0,0
275,9,1,0
275,9,2,0
275,9,3,393445992
275,9,4,247579
275,9,5,0
275,9,6,0
275,9,7,0
275,9,8,0
275,9,9,0
275,9,10,0
275,9,11,355657320
275,9,12,0
275,9,13,275632868
275,9,14,671250
275,9,15,534487
275,9,16,525713
275,9,17,629633
275,9,18,472365496
275,9,19,312788
275,9,20,316098
275,10,0,0
275,10,1,228042035
275,10,2,103138328
275,10,3,9529173
275,10,4,510258559
275,10,5,0
275,10,6,0
275,10,7,0
275,10,8,182209793
275,10,9,0
275,10,10,51467042
275,10,11,0
275,10,12,0
275,10,13,0
275,10,14,1231858
275,10,15,991162
275,10,16,978735
275,10,17,1177127
275,10,18,575154
275,10,19,624257
275,10,20,625010
275,11,0,0
275,11,1,366926473
275,11,2,477716968
275,11,3,0
275,11,4,19746060
275,11,5,0
275,11,6,2426619
275,11,7,78920722
275,11,8,453378405
275,11,9,11694
275,11,10,562474009
275,11,11,0
275,11,12,0
275,11,13,0
275,11,14,1509360
275,11,15,1226424
275,11,16,1209329
275,11,17,1469657
275,11,18,740513
275,11,19,806315
275,11,20,813063
275,12,0,388263
275,12,1,0
275,12,2,0
275,12,3,0
275,12,4,0
275,12,5,0
275,12,6,483318106
275,12,7,255469327
275,12,8,0
275,12,9,497214060
275,12,10,0
275,12,11,0
275,12,12,370898558
275,12,13,0
275,12,14,509070159
275,12,15,527407691
275,12,16,7148993
275,12,17,2453732
275,12,18,1286408
275,12,19,76032063
275,12,20,1398766
275,13,0,492015424
275,13,1,0
275,13,2,0
275,13,3,0
275,13,4,0
275,13,5,0
275,13,6,24218139
275,13,7,1233
275,13,8,0
275,13,9,34578941
275,13,10,0
275,13,11,0
275,13,12,352491137
275,13,13,0
275,13,14,3149296
275,13,15,71565716
275,13,16,418790031
275,13,17,2699230
275,13,18,1428873
275,13,19,573133331
275,13,20,1566148
275,14,0,0
275,14,1,0
275,14,2,0
275,14,3,0
275,14,4,0
275,14,5,164796
275,14,6,0
275,14,7,0
275,14,8,0
275,14,9,0
275,14,10,0
275,14,11,0
275,14,12,0
275,14,13,0
275,14,14,2912079
275,14,15,2420064
275,14,16,7842825
275,14,17,3077026
275,14,18,1563759
275,14,19,1717586
275,14,20,47062106
275,15,0,1278844704
275,15,1,1278844704
275,15,2,1278844704
275,15,3,1278844704
275,15,4,1278844704
275,15,5,1278844704
275,15,6,1278844704
275,15,7,1278844704
275,15,8,1278844704
275,15,9,1278844704
275,15,10,1278844704
275,15,11,1278844704
275,15,12,1278844704
275,15,13,1278844704
275,15,14,1278844704
275,15,15,1278844704
275,15,16,1278844704
275,15,17,1278844704
275,15,18,1278844704
275,15,19,1278844704
275,15,20,1278844704
286,0,0,0
286,0,1,0
286,0,2,0
286,0,3,0
286,0,4,0
286,0,5,537783087
286,0,6,0
286,0,7,1275907356
286,0,8,1279734048
286,0,9,388750497
286,0,10,3
286,0,11,0
286,0,12,467984039
286,0,13,0
286,0,14,0
286,0,15,3662532
286,0,16,175809246
286,0,17,0
286,0,18,0
286,0,19,396745078
286,0,20,0
286,1,0,0
286,1,1,0
286,1,2,0
286,1,3,0
286,1,4,0
286,1,5,18465501
286,1,6,0
286,1,7,1279696832
286,1,8,1279696832
286,1,9,1047
286,1,10,0
286,1,11,0
286,1,12,73126155
286,1,13,0
286,1,14,0
286,1,15,0
286,1,16,0
286,1,17,954137
286,1,18,0
286,1,19,0
286,1,20,0
286,2,0,0
286,2,1,12
286,2,2,0
286,2,3,218116009
286,2,4,116631694
286,2,5,0
286,2,6,0
286,2,7,1279500608
286,2,8,1279500608
286,2,9,0
286,2,10,0
286,2,11,0
286,2,12,0
286,2,13,0
286,2,14,0
286,2,15,0
286,2,16,0
286,2,17,525815131
286,2,18,36676
286,2,19,0
286,2,20,624733763
286,3,0,0
286,3,1,243633281
286,3,2,236226317
286,3,3,343667481
286,3,4,340513263
286,3,5,0
286,3,6,0
286,3,7,1279173056
286,3,8,1279173056
286,3,9,0
286,3,10,0
286,3,11,0
286,3,12,0
286,3,13,46184770
286,3,14,0
286,3,15,0
286,3,16,0
286,3,17,0
286,3,18,586337860
286,3,19,0
286,3,20,0
286,4,0,0
286,4,1,286072159
286,4,2,85372869
286,4,3,0
286,4,4,0
286,4,5,0
286,4,6,65491415
286,4,7,1279869504
286,4,8,1279869504
286,4,9,0
286,4,10,0
286,4,11,486645423
286,4,12,0
286,4,13,256342646
286,4,14,0
286,4,15,0
286,4,16,0
286,4,17,0
286,4,18,6
286,4,19,0
286,4,20,0
286,5,0,93201629
286,5,1,18
286,5,2,0
286,5,3,0
286,5,4,0
286,5,5,0
286,5,6,540561125
286,5,7,1279903456
286,5,8,1279903456
286,5,9,0
286,5,10,0
286,5,11,115072416
286,5,12,0
286,5,13,36
286,5,14,0
286,5,15,0
286,5,16,0
286,5,17,0
286,5,18,0
286,5,19,0
286,5,20,0
286,6,0,330234404
286,6,1,0
286,6,2,0
286,6,3,0
286,6,4,0
286,6,5,0
286,6,6,1089
286,6,7,1278753632
286,6,8,1268328199
286,6,9,0
286,6,10,1014094
286,6,11,0
286,6,12,0
286,6,13,0
286,6,14,60190604
286,6,15,153
286,6,16,0
286,6,17,0
286,6,18,0
286,6,19,0
286,6,20,0
286,7,0,0
286,7,1,0
286,7,2,0
286,7,3,0
286,7,4,0
286,7,5,2841
286,7,6,0
286,7,7,841558563
286,7,8,921377460
286,7,9,10080
286,7,10,590471436
286,7,11,0
286,7,12,0
286,7,13,0
286,7,14,408133203
286,7,15,356427204
286,7,16,16540404
286,7,17,0
286,7,18,0
286,7,19,18
286,7,20,0
286,8,0,0
286,8,1,0
286,8,2,0
286,8,3,0
286,8,4,0
286,8,5,591529283
286,8,6,0
286,8,7,1279117312
286,8,8,1279117408
286,8,9,507721656
286,8,10,0
286,8,11,0
286,8,12,405948752
286,8,13,0
286,8,14,0
286,8,15,137904
286,8,16,119048449
286,8,17,0
286,8,18,0
286,8,19,541999703
286,8,20,0
286,9,0,0
286,9,1,0
286,9,2,0
286,9,3,0
286,9,4,0
286,9,5,47402733
286,9,6,0
286,9,7,1278753280
286,9,8,1278753280
286,9,9,37777926
286,9,10,0
286,9,11,0
286,9,12,262717555
286,9,13,0
286,9,14,0
286,9,15,0
286,9,16,3
286,9,17,171
286,9,18,0
286,9,19,39960
286,9,20,0
286,10,0,0
286,10,1,1095
286,10,2,0
286,10,3,371745443
286,10,4,199201509
286,10,5,0
286,10,6,0
286,10,7,1279050720
286,10,8,1279050720
286,10,9,0
286,10,10,0
286,10,11,0
286,10,12,0
286,10,13,0
286,10,14,0
286,10,15,0
286,10,16,0
286,10,17,486649679
286,10,18,189202175
286,10,19,0
286,10,20,589161065
286,11,0,0
286,11,1,314688954
286,11,2,200641478
286,11,3,336159511
286,11,4,511549614
286,11,5,0
286,11,6,0
286,11,7,1279350144
286,11,8,1279350144
286,11,9,0
286,11,10,0
286,11,11,0
286,11,12,0
286,11,13,35544537
286,11,14,0
286,11,15,0
286,11,16,0
286,11,17,18
286,11,18,572462253
286,11,19,0
286,11,20,14418792
286,12,0,0
286,12,1,9207756
286,12,2,605688
286,12,3,0
286,12,4,0
286,12,5,0
286,12,6,408809172
286,12,7,1278722912
286,12,8,1278722912
286,12,9,0
286,12,10,0
286,12,11,607131851
286,12,12,0
286,12,13,152360634
286,12,14,0
286,12,15,0
286,12,16,0
286,12,17,0
286,12,18,0
286,12,19,0
286,12,20,0
286,13,0,146346837
286,13,1,0
286,13,2,0
286,13,3,0
286,13,4,0
286,13,5,0
286,13,6,428094585
286,13,7,1279021088
286,13,8,1279021088
286,13,9,0
286,13,10,0
286,13,11,458599645
286,13,12,0
286,13,13,78
286,13,14,0
286,13,15,0
286,13,16,0
286,13,17,0
286,13,18,0
286,13,19,0
286,13,20,0
286,14,0,1702272
286,14,1,0
286,14,2,0
286,14,3,0
286,14,4,0
286,14,5,0
286,14,6,0
286,14,7,1278785149
286,14,8,992412177
286,14,9,0
286,14,10,27548770
286,14,11,0
286,14,12,0
286,14,13,0
286,14,14,207631765
286,14,15,21798
286,14,16,0
286,14,17,0
286,14,18,0
286,14,19,0
286,14,20,0
286,15,0,1278826048
286,15,1,1278826048
286,15,2,1278826048
286,15,3,1278826048
286,15,4,1278826048
286,15,5,1278826048
286,15,6,1278826048
286,15,7,1278826048
286,15,8,1278826048
286,15,9,1278826048
286,15,10,1278826048
286,15,11,1278826048
286,15,12,1278826048
286,15,13,1278826048
286,15,14,1278826048
286,15,15,1278826048
286,15,16,1278826048
286,15,17,1278826048
286,15,18,1278826048
286,15,19,1278826048
286,15,20,1278826048
299,0,0,0
299,0,1,0
299,0,2,0
299,0,3,0
299,0,4,0
299,0,5,603316610
299,0,6,0
299,0,7,0
299,0,8,0
299,0,9,0
299,0,10,0
299,0,11,0
299,0,12,0
299,0,13,0
299,0,14,0
299,0,15,0
299,0,16,0
299,0,17,431225642
299,0,18,0
299,0,19,0
299,0,20,93175480
299,1,0,0
299,1,1,0
299,1,2,0
299,1,3,4566448
299,1,4,0
299,1,5,134106
299,1,6,0
299,1,7,0
299,1,8,0
299,1,9,0
299,1,10,0
299,1,11,281045124
299,1,12,0
299,1,13,433997391
299,1,14,0
299,1,15,0
299,1,16,0
299,1,17,3813
299,1,18,132404609
299,1,19,0
299,1,20,36879596
299,2,0,0
299,2,1,6609
299,2,2,3375692
299,2,3,546713716
299,2,4,297481146
299,2,5,0
299,2,6,0
299,2,7,0
299,2,8,0
299,2,9,0
299,2,10,0
299,2,11,33635352
299,2,12,0
299,2,13,7058370
299,2,14,0
299,2,15,0
299,2,16,0
299,2,17,0
299,2,18,165702215
299,2,19,0
299,2,20,0
299,3,0,0
299,3,1,353546259
299,3,2,560050652
299,3,3,40651203
299,3,4,164138995
299,3,5,0
299,3,6,0
299,3,7,0
299,3,8,228780
299,3,9,0
299,3,10,6
299,3,11,0
299,3,12,0
299,3,13,0
299,3,14,0
299,3,15,0
299,3,16,0
299,3,17,0
299,3,18,0
299,3,19,0
299,3,20,0
299,4,0,3606
299,4,1,45417075
299,4,2,3309
299,4,3,0
299,4,4,0
299,4,5,0
299,4,6,201524813
299,4,7,2563451
299,4,8,251741212
299,4,9,229605
299,4,10,589154797
299,4,11,0
299,4,12,0
299,4,13,0
299,4,14,0
299,4,15,0
299,4,16,0
299,4,17,0
299,4,18,0
299,4,19,0
299,4,20,0
299,5,0,412005905
299,5,1,0
299,5,2,0
299,5,3,0
299,5,4,0
299,5,5,0
299,5,6,553028097
299,5,7,370625244
299,5,8,0
299,5,9,509728687
299,5,10,27
299,5,11,0
299,5,12,20541724
299,5,13,0
299,5,14,300794984
299,5,15,10108168
299,5,16,10991339
299,5,17,0
299,5,18,0
299,5,19,0
299,5,20,0
299,6,0,7602195
299,6,1,0
299,6,2,0
299,6,3,0
299,6,4,0
299,6,5,0
299,6,6,317808
299,6,7,0
299,6,8,0
299,6,9,1327233
299,6,10,0
299,6,11,0
299,6,12,305916633
299,6,13,0
299,6,14,2812614
299,6,15,150621295
299,6,16,252499747
299,6,17,0
299,6,18,0
299,6,19,596760330
299,6,20,0
299,7,0,0
299,7,1,0
299,7,2,0
299,7,3,0
299,7,4,0
299,7,5,19470317
299,7,6,0
299,7,7,0
299,7,8,0
299,7,9,0
299,7,10,0
299,7,11,0
299,7,12,257598
299,7,13,0
299,7,14,0
299,7,15,0
299,7,16,15
299,7,17,0
299,7,18,0
299,7,19,12545892
299,7,20,0
299,8,0,0
299,8,1,0
299,8,2,0
299,8,3,0
299,8,4,0
299,8,5,299096479
299,8,6,0
299,8,7,0
299,8,8,0
299,8,9,0
299,8,10,0
299,8,11,75
299,8,12,0
299,8,13,30014
299,8,14,0
299,8,15,0
299,8,16,0
299,8,17,601441679
299,8,18,0
299,8,19,0
299,8,20,189614884
299,9,0,0
299,9,1,0
299,9,2,0
299,9,3,50829171
299,9,4,51
299,9,5,5598
299,9,6,0
299,9,7,0
299,9,8,0
299,9,9,0
299,9,10,0
299,9,11,314799123
299,9,12,0
299,9,13,382750950
299,9,14,0
299,9,15,0
299,9,16,0
299,9,17,1173
299,9,18,139063460
299,9,19,0
299,9,20,264887841
299,10,0,0
299,10,1,450
299,10,2,2334197
299,10,3,392020112
299,10,4,448543436
299,10,5,0
299,10,6,0
299,10,7,0
299,10,8,0
299,10,9,0
299,10,10,0
299,10,11,1590792
299,10,12,0
299,10,13,13854969
299,10,14,0
299,10,15,0
299,10,16,0
299,10,17,0
299,10,18,110203958
299,10,19,0
299,10,20,0
299,11,0,0
299,11,1,313035448
299,11,2,475317016
299,11,3,2912272
299,11,4,269330044
299,11,5,0
299,11,6,0
299,11,7,0
299,11,8,75274993
299,11,9,0
299,11,10,1901
299,11,11,0
299,11,12,0
299,11,13,0
299,11,14,0
299,11,15,0
299,11,16,0
299,11,17,0
299,11,18,0
299,11,19,0
299,11,20,0
299,12,0,6617139
299,12,1,350517
299,12,2,0
299,12,3,0
299,12,4,0
299,12,5,0
299,12,6,297943294
299,12,7,134411176
299,12,8,2466774
299,12,9,1331393
299,12,10,271226642
299,12,11,0
299,12,12,0
299,12,13,0
299,12,14,16811460
299,12,15,0
299,12,16,0
299,12,17,0
299,12,18,0
299,12,19,0
299,12,20,0
299,13,0,531692034
299,13,1,0
299,13,2,0
299,13,3,0
299,13,4,0
299,13,5,0
299,13,6,561026867
299,13,7,408486458
299,13,8,0
299,13,9,408637412
299,13,10,18
299,13,11,0
299,13,12,10675214
299,13,13,0
299,13,14,482746617
299,13,15,16787737
299,13,16,5253200
299,13,17,0
299,13,18,0
299,13,19,48
299,13,20,0
299,14,0,0
299,14,1,0
299,14,2,0
299,14,3,0
299,14,4,0
299,14,5,1425
299,14,6,0
299,14,7,0
299,14,8,0
299,14,9,936183
299,14,10,0
299,14,11,0
299,14,12,149647886
299,14,13,0
299,14,14,536157
299,14,15,26414478
299,14,16,104035723
299,14,17,0
299,14,18,0
299,14,19,518971448
299,14,20,0
299,15,0,1279270912
299,15,1,1279270912
299,15,2,1279270912
299,15,3,1279270912
299,15,4,1279270912
299,15,5,1279270912
299,15,6,1279270912
299,15,7,1279270912
299,15,8,1279270912
299,15,9,1279270912
299,15,10,1279270912
299,15,11,1279270912
299,15,12,1279270912
299,15,13,1279270912
299,15,14,1279270912
299,15,15,1279270912
299,15,16,1279270912
299,15,17,1279270912
299,15,18,1279270912
299,15,19,1279270912
299,15,20,1279270912
311,0,0,0
311,0,1,0
311,0,2,0
311,0,3,75
311,0,4,0
311,0,5,80996160
311,0,6,0
311,0,7,0
311,0,8,0
311,0,9,0
311,0,10,0
311,0,11,604267196
311,0,12,0
311,0,13,479271848
311,0,14,0
311,0,15,0
311,0,16,0
311,0,17,0
311,0,18,576147775
311,0,19,0
311,0,20,0
311,1,0,0
311,1,1,0
311,1,2,0
311,1,3,315940230
311,1,4,36225777
311,1,5,0
311,1,6,0
311,1,7,0
311,1,8,0
311,1,9,0
311,1,10,0
311,1,11,1806
311,1,12,0
311,1,13,321
311,1,14,0
311,1,15,0
311,1,16,0
311,1,17,0
311,1,18,3037812
311,1,19,0
311,1,20,0
311,2,0,0
311,2,1,184209449
311,2,2,320019257
311,2,3,142262998
311,2,4,342071811
311,2,5,0
311,2,6,0
311,2,7,0
311,2,8,277654123
311,2,9,0
311,2,10,101672452
311,2,11,0
311,2,12,0
311,2,13,0
311,2,14,0
311,2,15,0
311,2,16,0
311,2,17,0
311,2,18,0
311,2,19,0
311,2,20,0
311,3,0,0
311,3,1,303179503
311,3,2,142103005
311,3,3,0
311,3,4,0
311,3,5,0
311,3,6,6038726
311,3,7,385425765
311,3,8,323020505
311,3,9,91996933
311,3,10,277029549
311,3,11,0
311,3,12,0
311,3,13,0
311,3,14,345435
311,3,15,177
311,3,16,0
311,3,17,0
311,3,18,0
311,3,19,0
311,3,20,0
311,4,0,15644380
311,4,1,0
311,4,2,0
311,4,3,0
311,4,4,0
311,4,5,0
311,4,6,574362887
311,4,7,27505590
311,4,8,0
311,4,9,135274711
311,4,10,0
311,4,11,0
311,4,12,477479254
311,4,13,0
311,4,14,164844370
311,4,15,580785620
311,4,16,111670913
311,4,17,0
311,4,18,0
311,4,19,41162477
311,4,20,0
311,5,0,577715685
311,5,1,0
311,5,2,0
311,5,3,0
311,5,4,0
311,5,5,0
311,5,6,16911951
311,5,7,0
311,5,8,0
311,5,9,0
311,5,10,0
311,5,11,0
311,5,12,97398648
311,5,13,0
311,5,14,0
311,5,15,546
311,5,16,159894814
311,5,17,0
311,5,18,0
311,5,19,142458935
311,5,20,0
311,6,0,44499
311,6,1,0
311,6,2,0
311,6,3,0
311,6,4,0
311,6,5,21177
311,6,6,0
311,6,7,0
311,6,8,0
311,6,9,0
311,6,10,0
311,6,11,0
311,6,12,0
311,6,13,0
311,6,14,0
311,6,15,0
311,6,16,0
311,6,17,4598553
311,6,18,0
311,6,19,0
311,6,20,101583480
311,7,0,0
311,7,1,0
311,7,2,0
311,7,3,0
311,7,4,0
311,7,5,358789362
311,7,6,0
311,7,7,0
311,7,8,0
311,7,9,0
311,7,10,0
311,7,11,0
311,7,12,0
311,7,13,59718
311,7,14,0
311,7,15,0
311,7,16,0
311,7,17,392726880
311,7,18,0
311,7,19,0
311,7,20,266008655
311,8,0,0
311,8,1,0
311,8,2,0
311,8,3,716667
311,8,4,0
311,8,5,10686633
311,8,6,0
311,8,7,0
311,8,8,0
311,8,9,0
311,8,10,0
311,8,11,591060671
311,8,12,0
311,8,13,586302107
311,8,14,0
311,8,15,0
311,8,16,0
311,8,17,0
311,8,18,615580217
311,8,19,0
311,8,20,0
311,9,0,0
311,9,1,0
311,9,2,0
311,9,3,443277248
311,9,4,1360330
311,9,5,0
311,9,6,0
311,9,7,0
311,9,8,33
311,9,9,0
311,9,10,0
311,9,11,8566296
311,9,12,0
311,9,13,27824496
311,9,14,0
311,9,15,0
311,9,16,0
311,9,17,0
311,9,18,118531036
311,9,19,0
311,9,20,0
311,10,0,0
311,10,1,274307649
311,10,2,140614314
311,10,3,1967418
311,10,4,466229980
311,10,5,0
311,10,6,0
311,10,7,7417
311,10,8,530126512
311,10,9,0
311,10,10,464964064
311,10,11,0
311,10,12,0
311,10,13,0
311,10,14,0
311,10,15,0
311,10,16,0
311,10,17,0
311,10,18,0
311,10,19,0
311,10,20,0
311,11,0,0
311,11,1,302536362
311,11,2,409752640
311,11,3,0
311,11,4,8617074
311,11,5,0
311,11,6,6396437
311,11,7,373010640
311,11,8,113328673
311,11,9,67866397
311,11,10,132472808
311,11,11,0
311,11,12,0
311,11,13,0
311,11,14,4047458
311,11,15,19890
311,11,16,0
311,11,17,0
311,11,18,0
311,11,19,0
311,11,20,0
311,12,0,1894919
311,12,1,0
311,12,2,0
311,12,3,0
311,12,4,0
311,12,5,0
311,12,6,461702249
311,12,7,1206249
311,12,8,0
311,12,9,121874767
311,12,10,0
311,12,11,0
311,12,12,625570897
311,12,13,0
311,12,14,34981847
311,12,15,282781068
311,12,16,283638366
311,12,17,0
311,12,18,0
311,12,19,499124917
311,12,20,0
311,13,0,524117113
311,13,1,0
311,13,2,0
311,13,3,0
311,13,4,0
311,13,5,0
311,13,6,15098838
311,13,7,0
311,13,8,0
311,13,9,3
311,13,10,0
311,13,11,0
311,13,12,39618246
311,13,13,0
311,13,14,0
311,13,15,120
311,13,16,527830085
311,13,17,0
311,13,18,0
311,13,19,139795591
311,13,20,0
311,14,0,0
311,14,1,0
311,14,2,0
311,14,3,0
311,14,4,0
311,14,5,261135
311,14,6,0
311,14,7,0
311,14,8,0
311,14,9,0
311,14,10,0
311,14,11,0
311,14,12,0
311,14,13,0
311,14,14,0
311,14,15,0
311,14,16,0
311,14,17,290539272
311,14,18,0
311,14,19,0
311,14,20,598815907
311,15,0,1278883200
311,15,1,1278883200
311,15,2,1278883200
311,15,3,1278883200
311,15,4,1278883200
311,15,5,1278883200
311,15,6,1278883200
311,15,7,1278883200
311,15,8,1278883200
311,15,9,1278883200
311,15,10,1278883200
311,15,11,1278883200
311,15,12,1278883200
311,15,13,1278883200
311,15,14,1278883200
311,15,15,1278883200
311,15,16,1278883200
311,15,17,1278883200
311,15,18,1278883200
311,15,19,1278883200
311,15,20,1278883200
