LABEL_TYPECODE,SERIAL_NUMBER,BARCODE,LOCATION,INSTITUTION,MANUFACTURER,NAME_LABEL,PRODUCTION_DATE,BATCH_NUMBER,COMMENT_DESCRIPTION,MADE-FROM-TYPECODE[0],MADE-FROM-SN[0],MADE-FROM-TYPECODE[1],MADE-FROM-SN[1],MADE-FROM-TYPECODE[2],MADE-FROM-SN[2],MADE-FROM-TYPECODE[3],MADE-FROM-SN[3],MADE-FROM-TYPECODE[4],MADE-FROM-SN[4]
EL-10E,320EL10E1010105,320EL10E1010105,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010105,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010105
EL-10E,320EL10E1010106,320EL10E1010106,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010106,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010106
EL-10E,320EL10E1010107,320EL10E1010107,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010107,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010107
EL-10E,320EL10E1010108,320EL10E1010108,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010108,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010108
EL-10E,320EL10E1010109,320EL10E1010109,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010109,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010109
EL-10E,320EL10E1010110,320EL10E1010110,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010110,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010110
EL-10E,320EL10E1010111,320EL10E1010111,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010111,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010111
EL-10E,320EL10E1010112,320EL10E1010112,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010112,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010112
EL-10E,320EL10E1010113,320EL10E1010113,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010113,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010113
EL-10E,320EL10E1010114,320EL10E1010114,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010114,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010114
EL-10E,320EL10E1010115,320EL10E1010115,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010115,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010115
EL-10E,320EL10E1010116,320EL10E1010116,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010116,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010116
EL-10E,320EL10E1010117,320EL10E1010117,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010117,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010117
EL-10E,320EL10E1010118,320EL10E1010118,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010118,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010118
EL-10E,320EL10E1010119,320EL10E1010119,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010119,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010119
EL-10E,320EL10E1010120,320EL10E1010120,UMN,UMN,Caltronics-Minnesota,LD Engine E 320EL10E1010120,2024-11-22,1,Preproduction,,,,,,,,,EL-1BE,320EL1BE1010120
EL-10W,320EL10W1010001,320EL10W1010001,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010001,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010001
EL-10W,320EL10W1010003,320EL10W1010003,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010003,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010003
EL-10W,320EL10W1010007,320EL10W1010007,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010007,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010007
EL-10W,320EL10W1010008,320EL10W1010008,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010008,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010008
EL-10W,320EL10W1010009,320EL10W1010009,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010009,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010009
EL-10W,320EL10W1010010,320EL10W1010010,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010010,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010010
EL-10W,320EL10W1010014,320EL10W1010014,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010014,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010014
EL-10W,320EL10W1010015,320EL10W1010015,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010015,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010015
EL-10W,320EL10W1010016,320EL10W1010016,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010016,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010016
EL-10W,320EL10W1010017,320EL10W1010017,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010017,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010017
EL-10W,320EL10W1010018,320EL10W1010018,UMN,UMN,Caltronics-Minnesota,LD Engine W 320EL10W1010018,2024-11-22,1,Preproduction,,,,,,,,,EL-1BW,320EL1BW1010018
